FA 1;FA 2;FA 3;FA 4;FA 5;FA 6;FA 7;FA 8;FA 9;FA 10;FA 11;FA 12;FA 13;FA 14;FA 15;FA 16;FA 17;FA 18;FA 19;FA 20;FA 21;FA 22;FA 23;FA 24;FA 25;FA 26;FA 27;FA 28;FA 29;FA 30;FA 31;FA 32;FA 33;FA 34;FA 35;FA 36;FA 37;FA 38;FA 39;FA 40;FA 41;FA 42;FA 43;FA 44;FA 45;FA 46;FA 47;FA 48;FA 49;FA 50;FA 51;FA 52;FA 53;FA 54;FA 55;FA 56;rho
0.183520;0.098123;0.085479;0.111912;0.067290;0.085479;0.225843;0.225843;0.098123;0.085479;0.085479;0.225843;0.183520;0.225843;0.067290;0.181188;0.181188;0.098123;0.067290;0.225843;0.225843;0.225843;0.098123;0.067290;0.067290;0.183520;0.111912;0.085479;0.183520;0.063116;0.225843;0.111912;0.063116;0.063116;0.111912;0.025914;0.111912;0.183520;0.025914;0.111912;0.098123;0.085479;0.181188;0.225843;0.225843;0.025914;0.111912;0.183520;0.063116;0.111912;0.225843;0.181188;0.067290;0.111912;0.063116;0.225843;0.088435
0.063116;0.225843;0.063116;0.025914;0.111912;0.085479;0.098123;0.181188;0.181188;0.181188;0.067290;0.225843;0.098123;0.111912;0.025914;0.085479;0.183520;0.183520;0.085479;0.067290;0.067290;0.181188;0.085479;0.181188;0.085479;0.111912;0.181188;0.085479;0.067290;0.183520;0.111912;0.067290;0.085479;0.183520;0.067290;0.085479;0.225843;0.063116;0.111912;0.225843;0.098123;0.111912;0.183520;0.098123;0.025914;0.067290;0.025914;0.025914;0.183520;0.225843;0.181188;0.181188;0.183520;0.067290;0.111912;0.063116;0.080579
0.098123;0.225843;0.085479;0.025914;0.225843;0.067290;0.181188;0.085479;0.085479;0.063116;0.085479;0.063116;0.111912;0.111912;0.025914;0.225843;0.111912;0.098123;0.111912;0.111912;0.063116;0.183520;0.181188;0.181188;0.063116;0.067290;0.063116;0.098123;0.183520;0.181188;0.085479;0.098123;0.067290;0.025914;0.025914;0.183520;0.183520;0.225843;0.063116;0.085479;0.063116;0.085479;0.225843;0.183520;0.067290;0.067290;0.063116;0.181188;0.098123;0.098123;0.085479;0.111912;0.098123;0.025914;0.063116;0.225843;0.090751
0.063116;0.067290;0.067290;0.025914;0.025914;0.085479;0.111912;0.063116;0.183520;0.225843;0.085479;0.085479;0.067290;0.111912;0.225843;0.085479;0.111912;0.025914;0.085479;0.111912;0.111912;0.225843;0.183520;0.025914;0.067290;0.085479;0.085479;0.063116;0.085479;0.085479;0.085479;0.067290;0.025914;0.067290;0.063116;0.111912;0.025914;0.225843;0.067290;0.111912;0.181188;0.025914;0.025914;0.085479;0.181188;0.098123;0.225843;0.085479;0.181188;0.063116;0.225843;0.183520;0.025914;0.085479;0.111912;0.067290;0.081637
0.181188;0.225843;0.225843;0.183520;0.181188;0.225843;0.098123;0.067290;0.181188;0.025914;0.181188;0.025914;0.067290;0.183520;0.098123;0.111912;0.183520;0.025914;0.183520;0.181188;0.111912;0.183520;0.067290;0.025914;0.183520;0.098123;0.111912;0.183520;0.111912;0.181188;0.183520;0.098123;0.225843;0.111912;0.111912;0.025914;0.063116;0.063116;0.111912;0.085479;0.067290;0.085479;0.183520;0.025914;0.183520;0.063116;0.085479;0.183520;0.225843;0.085479;0.225843;0.111912;0.063116;0.225843;0.181188;0.025914;0.071366
0.111912;0.225843;0.098123;0.225843;0.085479;0.111912;0.098123;0.085479;0.225843;0.181188;0.098123;0.085479;0.225843;0.063116;0.063116;0.183520;0.025914;0.181188;0.085479;0.063116;0.063116;0.183520;0.025914;0.183520;0.225843;0.098123;0.111912;0.098123;0.181188;0.085479;0.085479;0.111912;0.098123;0.067290;0.098123;0.067290;0.085479;0.111912;0.085479;0.067290;0.025914;0.183520;0.025914;0.098123;0.063116;0.025914;0.025914;0.181188;0.225843;0.067290;0.085479;0.085479;0.183520;0.111912;0.063116;0.183520;0.066461
0.098123;0.181188;0.025914;0.098123;0.067290;0.085479;0.225843;0.085479;0.067290;0.111912;0.225843;0.183520;0.085479;0.098123;0.183520;0.067290;0.063116;0.098123;0.063116;0.063116;0.111912;0.181188;0.183520;0.098123;0.085479;0.183520;0.063116;0.225843;0.025914;0.085479;0.063116;0.183520;0.098123;0.085479;0.183520;0.183520;0.181188;0.111912;0.067290;0.025914;0.098123;0.085479;0.111912;0.098123;0.181188;0.181188;0.183520;0.111912;0.098123;0.225843;0.098123;0.085479;0.067290;0.067290;0.063116;0.183520;0.089593
0.225843;0.098123;0.181188;0.085479;0.181188;0.181188;0.225843;0.063116;0.181188;0.085479;0.225843;0.063116;0.063116;0.098123;0.025914;0.225843;0.063116;0.181188;0.025914;0.025914;0.098123;0.183520;0.025914;0.025914;0.181188;0.111912;0.063116;0.225843;0.111912;0.111912;0.225843;0.085479;0.111912;0.085479;0.063116;0.098123;0.085479;0.225843;0.183520;0.025914;0.183520;0.225843;0.025914;0.063116;0.063116;0.181188;0.181188;0.025914;0.067290;0.111912;0.225843;0.225843;0.111912;0.098123;0.085479;0.085479;0.083047
0.098123;0.098123;0.181188;0.025914;0.067290;0.025914;0.111912;0.183520;0.183520;0.225843;0.067290;0.183520;0.225843;0.025914;0.067290;0.183520;0.181188;0.111912;0.181188;0.225843;0.225843;0.183520;0.183520;0.098123;0.111912;0.025914;0.225843;0.085479;0.181188;0.183520;0.225843;0.225843;0.025914;0.111912;0.085479;0.111912;0.181188;0.067290;0.098123;0.025914;0.111912;0.085479;0.111912;0.067290;0.098123;0.225843;0.111912;0.098123;0.067290;0.225843;0.025914;0.025914;0.085479;0.098123;0.067290;0.025914;0.099698
0.063116;0.025914;0.063116;0.063116;0.225843;0.183520;0.225843;0.111912;0.025914;0.111912;0.098123;0.067290;0.067290;0.225843;0.098123;0.098123;0.025914;0.111912;0.181188;0.067290;0.183520;0.111912;0.181188;0.067290;0.183520;0.025914;0.025914;0.111912;0.067290;0.225843;0.067290;0.181188;0.025914;0.181188;0.063116;0.098123;0.183520;0.085479;0.183520;0.111912;0.085479;0.067290;0.067290;0.067290;0.225843;0.098123;0.025914;0.181188;0.111912;0.181188;0.098123;0.225843;0.098123;0.063116;0.025914;0.025914;0.082347
0.181188;0.098123;0.098123;0.098123;0.063116;0.183520;0.098123;0.025914;0.063116;0.063116;0.025914;0.183520;0.067290;0.067290;0.025914;0.183520;0.098123;0.183520;0.063116;0.085479;0.111912;0.225843;0.181188;0.183520;0.025914;0.183520;0.111912;0.085479;0.085479;0.225843;0.067290;0.098123;0.025914;0.085479;0.085479;0.098123;0.181188;0.181188;0.025914;0.063116;0.025914;0.098123;0.098123;0.181188;0.181188;0.067290;0.085479;0.098123;0.225843;0.025914;0.111912;0.098123;0.067290;0.085479;0.025914;0.225843;0.071274
0.183520;0.098123;0.181188;0.181188;0.063116;0.098123;0.067290;0.225843;0.225843;0.181188;0.025914;0.063116;0.183520;0.063116;0.063116;0.067290;0.181188;0.085479;0.085479;0.063116;0.067290;0.111912;0.111912;0.181188;0.098123;0.098123;0.111912;0.098123;0.063116;0.225843;0.111912;0.063116;0.111912;0.098123;0.025914;0.225843;0.067290;0.067290;0.098123;0.225843;0.067290;0.085479;0.063116;0.063116;0.183520;0.181188;0.067290;0.085479;0.063116;0.098123;0.067290;0.181188;0.098123;0.067290;0.085479;0.225843;0.068466
0.063116;0.085479;0.067290;0.025914;0.183520;0.025914;0.111912;0.063116;0.098123;0.225843;0.067290;0.025914;0.183520;0.183520;0.067290;0.183520;0.183520;0.183520;0.025914;0.111912;0.098123;0.181188;0.181188;0.085479;0.111912;0.085479;0.181188;0.063116;0.111912;0.181188;0.183520;0.085479;0.067290;0.063116;0.067290;0.085479;0.183520;0.098123;0.085479;0.063116;0.183520;0.181188;0.085479;0.085479;0.085479;0.098123;0.063116;0.098123;0.063116;0.183520;0.085479;0.098123;0.183520;0.085479;0.225843;0.025914;0.082149
0.098123;0.067290;0.067290;0.181188;0.111912;0.063116;0.063116;0.067290;0.063116;0.025914;0.067290;0.098123;0.183520;0.063116;0.181188;0.225843;0.183520;0.025914;0.181188;0.063116;0.183520;0.098123;0.085479;0.098123;0.225843;0.063116;0.098123;0.111912;0.067290;0.025914;0.025914;0.111912;0.085479;0.225843;0.111912;0.085479;0.183520;0.225843;0.111912;0.085479;0.111912;0.098123;0.111912;0.085479;0.181188;0.067290;0.085479;0.183520;0.098123;0.085479;0.225843;0.111912;0.225843;0.183520;0.063116;0.025914;0.067740
0.067290;0.183520;0.181188;0.225843;0.067290;0.098123;0.183520;0.085479;0.063116;0.063116;0.025914;0.063116;0.025914;0.063116;0.111912;0.085479;0.111912;0.111912;0.111912;0.085479;0.098123;0.181188;0.067290;0.183520;0.181188;0.067290;0.067290;0.111912;0.098123;0.183520;0.181188;0.085479;0.181188;0.098123;0.111912;0.183520;0.111912;0.111912;0.098123;0.063116;0.063116;0.183520;0.025914;0.098123;0.063116;0.085479;0.225843;0.067290;0.063116;0.063116;0.063116;0.098123;0.025914;0.085479;0.181188;0.025914;0.079716
0.067290;0.111912;0.225843;0.067290;0.063116;0.183520;0.098123;0.098123;0.111912;0.063116;0.063116;0.063116;0.098123;0.111912;0.025914;0.183520;0.025914;0.098123;0.085479;0.067290;0.085479;0.025914;0.225843;0.225843;0.025914;0.181188;0.063116;0.183520;0.183520;0.181188;0.063116;0.225843;0.025914;0.067290;0.085479;0.183520;0.067290;0.225843;0.181188;0.085479;0.025914;0.025914;0.181188;0.063116;0.225843;0.063116;0.181188;0.181188;0.183520;0.181188;0.067290;0.181188;0.181188;0.111912;0.063116;0.098123;0.084096
0.085479;0.181188;0.085479;0.085479;0.111912;0.225843;0.067290;0.085479;0.063116;0.111912;0.183520;0.025914;0.067290;0.098123;0.085479;0.067290;0.111912;0.098123;0.067290;0.085479;0.181188;0.111912;0.067290;0.067290;0.181188;0.098123;0.067290;0.067290;0.063116;0.111912;0.111912;0.025914;0.025914;0.111912;0.067290;0.098123;0.225843;0.085479;0.063116;0.085479;0.025914;0.225843;0.063116;0.085479;0.085479;0.225843;0.098123;0.067290;0.067290;0.063116;0.225843;0.067290;0.181188;0.063116;0.063116;0.181188;0.061298
0.225843;0.025914;0.085479;0.225843;0.225843;0.181188;0.067290;0.183520;0.085479;0.085479;0.085479;0.067290;0.183520;0.063116;0.111912;0.183520;0.063116;0.111912;0.111912;0.067290;0.085479;0.225843;0.181188;0.098123;0.067290;0.085479;0.225843;0.063116;0.063116;0.063116;0.098123;0.183520;0.063116;0.025914;0.111912;0.183520;0.183520;0.067290;0.098123;0.063116;0.067290;0.183520;0.183520;0.025914;0.111912;0.111912;0.025914;0.111912;0.085479;0.067290;0.111912;0.111912;0.025914;0.063116;0.181188;0.025914;0.080671
0.085479;0.225843;0.111912;0.111912;0.183520;0.085479;0.025914;0.085479;0.025914;0.067290;0.098123;0.063116;0.025914;0.085479;0.063116;0.111912;0.025914;0.025914;0.225843;0.225843;0.063116;0.098123;0.098123;0.098123;0.025914;0.063116;0.085479;0.067290;0.225843;0.063116;0.225843;0.111912;0.181188;0.183520;0.225843;0.067290;0.025914;0.111912;0.098123;0.067290;0.098123;0.063116;0.181188;0.111912;0.063116;0.111912;0.181188;0.225843;0.085479;0.183520;0.063116;0.085479;0.085479;0.181188;0.025914;0.067290;0.071042
0.063116;0.181188;0.085479;0.098123;0.183520;0.111912;0.098123;0.098123;0.181188;0.025914;0.111912;0.181188;0.098123;0.111912;0.067290;0.098123;0.085479;0.181188;0.183520;0.111912;0.183520;0.067290;0.085479;0.085479;0.067290;0.025914;0.067290;0.063116;0.025914;0.098123;0.098123;0.098123;0.063116;0.067290;0.063116;0.225843;0.181188;0.025914;0.098123;0.225843;0.063116;0.225843;0.183520;0.183520;0.098123;0.085479;0.225843;0.183520;0.183520;0.225843;0.111912;0.067290;0.111912;0.085479;0.183520;0.225843;0.083490
0.183520;0.067290;0.063116;0.183520;0.067290;0.063116;0.111912;0.183520;0.063116;0.025914;0.225843;0.098123;0.025914;0.225843;0.225843;0.111912;0.111912;0.098123;0.063116;0.181188;0.085479;0.225843;0.085479;0.063116;0.063116;0.067290;0.098123;0.063116;0.098123;0.063116;0.111912;0.183520;0.111912;0.098123;0.111912;0.183520;0.183520;0.025914;0.111912;0.183520;0.085479;0.225843;0.085479;0.085479;0.063116;0.063116;0.111912;0.025914;0.067290;0.225843;0.025914;0.063116;0.181188;0.067290;0.085479;0.067290;0.079077
0.025914;0.111912;0.025914;0.085479;0.225843;0.025914;0.085479;0.181188;0.063116;0.181188;0.183520;0.183520;0.181188;0.111912;0.098123;0.225843;0.181188;0.225843;0.098123;0.181188;0.085479;0.183520;0.025914;0.063116;0.098123;0.063116;0.111912;0.063116;0.067290;0.098123;0.063116;0.098123;0.183520;0.225843;0.067290;0.025914;0.063116;0.025914;0.063116;0.085479;0.181188;0.067290;0.067290;0.098123;0.067290;0.025914;0.085479;0.063116;0.181188;0.181188;0.025914;0.181188;0.098123;0.063116;0.098123;0.063116;0.050817
0.067290;0.098123;0.098123;0.183520;0.025914;0.085479;0.183520;0.111912;0.098123;0.063116;0.181188;0.063116;0.225843;0.085479;0.111912;0.098123;0.085479;0.183520;0.025914;0.183520;0.025914;0.111912;0.111912;0.025914;0.067290;0.098123;0.085479;0.067290;0.025914;0.085479;0.098123;0.085479;0.181188;0.025914;0.111912;0.181188;0.098123;0.181188;0.085479;0.085479;0.067290;0.067290;0.225843;0.225843;0.183520;0.225843;0.181188;0.085479;0.098123;0.067290;0.181188;0.098123;0.181188;0.111912;0.063116;0.067290;0.095522
0.181188;0.063116;0.025914;0.225843;0.025914;0.183520;0.067290;0.067290;0.181188;0.098123;0.225843;0.181188;0.183520;0.063116;0.067290;0.063116;0.181188;0.067290;0.085479;0.181188;0.067290;0.098123;0.225843;0.111912;0.085479;0.085479;0.025914;0.111912;0.181188;0.063116;0.067290;0.025914;0.183520;0.063116;0.225843;0.025914;0.111912;0.111912;0.085479;0.063116;0.063116;0.183520;0.111912;0.181188;0.098123;0.181188;0.067290;0.085479;0.063116;0.183520;0.183520;0.063116;0.063116;0.063116;0.225843;0.111912;0.074848
0.025914;0.098123;0.067290;0.063116;0.225843;0.111912;0.111912;0.098123;0.098123;0.067290;0.067290;0.098123;0.225843;0.225843;0.025914;0.181188;0.183520;0.111912;0.025914;0.067290;0.111912;0.225843;0.025914;0.098123;0.225843;0.085479;0.183520;0.067290;0.085479;0.111912;0.098123;0.067290;0.111912;0.063116;0.181188;0.183520;0.181188;0.025914;0.085479;0.025914;0.225843;0.098123;0.067290;0.067290;0.183520;0.025914;0.085479;0.025914;0.225843;0.067290;0.225843;0.067290;0.181188;0.098123;0.183520;0.183520;0.088291
0.181188;0.067290;0.067290;0.225843;0.225843;0.025914;0.181188;0.063116;0.183520;0.067290;0.098123;0.067290;0.063116;0.098123;0.085479;0.225843;0.085479;0.063116;0.098123;0.063116;0.225843;0.111912;0.025914;0.085479;0.098123;0.181188;0.085479;0.183520;0.085479;0.085479;0.025914;0.111912;0.181188;0.085479;0.098123;0.225843;0.183520;0.085479;0.111912;0.025914;0.067290;0.111912;0.183520;0.025914;0.111912;0.111912;0.085479;0.067290;0.063116;0.025914;0.025914;0.181188;0.181188;0.225843;0.111912;0.181188;0.083389
0.098123;0.183520;0.181188;0.085479;0.183520;0.085479;0.098123;0.225843;0.225843;0.225843;0.025914;0.181188;0.067290;0.025914;0.181188;0.067290;0.181188;0.111912;0.085479;0.063116;0.063116;0.225843;0.067290;0.085479;0.225843;0.025914;0.098123;0.098123;0.098123;0.225843;0.085479;0.098123;0.183520;0.067290;0.025914;0.025914;0.111912;0.025914;0.085479;0.111912;0.225843;0.063116;0.063116;0.063116;0.085479;0.183520;0.183520;0.183520;0.085479;0.181188;0.183520;0.063116;0.085479;0.225843;0.067290;0.225843;0.081011
0.225843;0.111912;0.183520;0.085479;0.111912;0.067290;0.067290;0.067290;0.183520;0.063116;0.225843;0.181188;0.183520;0.067290;0.225843;0.183520;0.063116;0.063116;0.085479;0.063116;0.098123;0.225843;0.098123;0.183520;0.225843;0.225843;0.063116;0.181188;0.225843;0.067290;0.067290;0.098123;0.063116;0.181188;0.225843;0.067290;0.098123;0.067290;0.098123;0.181188;0.085479;0.111912;0.025914;0.063116;0.111912;0.181188;0.025914;0.111912;0.025914;0.183520;0.181188;0.067290;0.225843;0.067290;0.098123;0.098123;0.090686
0.025914;0.098123;0.183520;0.183520;0.067290;0.063116;0.025914;0.098123;0.098123;0.063116;0.181188;0.063116;0.067290;0.225843;0.098123;0.085479;0.085479;0.111912;0.181188;0.111912;0.067290;0.098123;0.098123;0.098123;0.085479;0.025914;0.025914;0.111912;0.183520;0.181188;0.067290;0.098123;0.067290;0.225843;0.063116;0.067290;0.181188;0.063116;0.181188;0.111912;0.098123;0.183520;0.025914;0.183520;0.111912;0.063116;0.025914;0.067290;0.225843;0.085479;0.225843;0.181188;0.025914;0.063116;0.063116;0.225843;0.079761
0.025914;0.225843;0.067290;0.225843;0.181188;0.111912;0.183520;0.225843;0.063116;0.183520;0.225843;0.067290;0.063116;0.181188;0.067290;0.085479;0.183520;0.085479;0.111912;0.025914;0.225843;0.225843;0.181188;0.181188;0.067290;0.085479;0.098123;0.063116;0.085479;0.098123;0.098123;0.025914;0.067290;0.063116;0.098123;0.067290;0.025914;0.085479;0.085479;0.225843;0.183520;0.111912;0.111912;0.025914;0.085479;0.063116;0.183520;0.181188;0.067290;0.085479;0.225843;0.085479;0.183520;0.025914;0.025914;0.025914;0.065536
0.181188;0.098123;0.067290;0.025914;0.111912;0.085479;0.225843;0.098123;0.225843;0.225843;0.225843;0.111912;0.085479;0.225843;0.085479;0.067290;0.063116;0.067290;0.183520;0.025914;0.098123;0.181188;0.067290;0.181188;0.111912;0.111912;0.098123;0.067290;0.067290;0.085479;0.181188;0.181188;0.067290;0.098123;0.063116;0.063116;0.098123;0.111912;0.025914;0.085479;0.111912;0.183520;0.183520;0.063116;0.111912;0.183520;0.181188;0.085479;0.063116;0.183520;0.181188;0.063116;0.098123;0.063116;0.181188;0.183520;0.075284
0.085479;0.025914;0.225843;0.063116;0.111912;0.063116;0.025914;0.183520;0.025914;0.025914;0.025914;0.063116;0.098123;0.111912;0.067290;0.183520;0.098123;0.085479;0.063116;0.181188;0.098123;0.085479;0.085479;0.225843;0.098123;0.067290;0.063116;0.183520;0.067290;0.098123;0.067290;0.085479;0.085479;0.111912;0.025914;0.181188;0.181188;0.067290;0.085479;0.025914;0.111912;0.098123;0.111912;0.183520;0.183520;0.085479;0.085479;0.067290;0.085479;0.025914;0.085479;0.085479;0.183520;0.025914;0.067290;0.098123;0.073059
0.025914;0.183520;0.063116;0.111912;0.063116;0.181188;0.098123;0.181188;0.225843;0.025914;0.067290;0.111912;0.181188;0.111912;0.063116;0.181188;0.183520;0.181188;0.111912;0.063116;0.181188;0.063116;0.063116;0.067290;0.183520;0.111912;0.063116;0.181188;0.225843;0.225843;0.181188;0.098123;0.067290;0.181188;0.225843;0.225843;0.225843;0.181188;0.183520;0.111912;0.085479;0.111912;0.183520;0.085479;0.111912;0.183520;0.067290;0.067290;0.085479;0.067290;0.183520;0.183520;0.111912;0.063116;0.181188;0.111912;0.102632
0.098123;0.067290;0.098123;0.085479;0.067290;0.063116;0.225843;0.181188;0.225843;0.063116;0.063116;0.025914;0.183520;0.183520;0.181188;0.225843;0.025914;0.085479;0.225843;0.063116;0.181188;0.067290;0.183520;0.085479;0.067290;0.067290;0.067290;0.067290;0.025914;0.183520;0.025914;0.063116;0.225843;0.098123;0.085479;0.067290;0.098123;0.098123;0.225843;0.225843;0.098123;0.025914;0.085479;0.111912;0.067290;0.111912;0.063116;0.181188;0.085479;0.025914;0.098123;0.183520;0.225843;0.181188;0.181188;0.067290;0.072832
0.225843;0.098123;0.025914;0.225843;0.111912;0.098123;0.225843;0.111912;0.025914;0.025914;0.025914;0.098123;0.183520;0.067290;0.063116;0.067290;0.111912;0.181188;0.067290;0.225843;0.085479;0.085479;0.183520;0.225843;0.225843;0.098123;0.181188;0.085479;0.098123;0.111912;0.063116;0.067290;0.181188;0.183520;0.183520;0.085479;0.181188;0.025914;0.085479;0.181188;0.067290;0.067290;0.098123;0.098123;0.111912;0.111912;0.067290;0.181188;0.111912;0.098123;0.181188;0.063116;0.098123;0.098123;0.111912;0.183520;0.066282
0.111912;0.063116;0.225843;0.063116;0.111912;0.225843;0.111912;0.111912;0.225843;0.111912;0.063116;0.063116;0.025914;0.111912;0.225843;0.183520;0.067290;0.183520;0.063116;0.183520;0.063116;0.025914;0.111912;0.085479;0.181188;0.181188;0.098123;0.181188;0.025914;0.085479;0.067290;0.063116;0.098123;0.067290;0.067290;0.085479;0.181188;0.085479;0.181188;0.085479;0.183520;0.063116;0.025914;0.063116;0.181188;0.098123;0.098123;0.085479;0.025914;0.183520;0.225843;0.225843;0.098123;0.085479;0.225843;0.225843;0.073020
0.025914;0.181188;0.225843;0.025914;0.111912;0.025914;0.225843;0.225843;0.025914;0.111912;0.025914;0.025914;0.225843;0.183520;0.181188;0.063116;0.063116;0.067290;0.183520;0.067290;0.225843;0.098123;0.067290;0.063116;0.085479;0.183520;0.225843;0.025914;0.063116;0.063116;0.025914;0.181188;0.098123;0.111912;0.225843;0.025914;0.063116;0.085479;0.181188;0.025914;0.063116;0.111912;0.067290;0.225843;0.181188;0.067290;0.085479;0.025914;0.111912;0.067290;0.111912;0.025914;0.181188;0.063116;0.111912;0.183520;0.081408
0.067290;0.085479;0.225843;0.085479;0.067290;0.181188;0.085479;0.111912;0.183520;0.111912;0.111912;0.025914;0.111912;0.085479;0.098123;0.063116;0.181188;0.098123;0.181188;0.085479;0.085479;0.085479;0.183520;0.225843;0.111912;0.225843;0.067290;0.111912;0.181188;0.063116;0.067290;0.063116;0.183520;0.067290;0.063116;0.025914;0.225843;0.111912;0.085479;0.063116;0.067290;0.067290;0.063116;0.111912;0.098123;0.085479;0.181188;0.063116;0.085479;0.181188;0.063116;0.067290;0.067290;0.067290;0.067290;0.181188;0.073106
0.085479;0.098123;0.098123;0.025914;0.111912;0.067290;0.111912;0.025914;0.225843;0.183520;0.225843;0.067290;0.111912;0.111912;0.181188;0.085479;0.183520;0.067290;0.067290;0.067290;0.085479;0.111912;0.067290;0.183520;0.025914;0.085479;0.067290;0.183520;0.181188;0.183520;0.225843;0.063116;0.067290;0.183520;0.063116;0.183520;0.025914;0.098123;0.225843;0.063116;0.067290;0.183520;0.085479;0.067290;0.183520;0.025914;0.025914;0.098123;0.111912;0.181188;0.111912;0.025914;0.098123;0.063116;0.067290;0.025914;0.079544
0.181188;0.063116;0.025914;0.025914;0.025914;0.225843;0.098123;0.098123;0.183520;0.111912;0.183520;0.025914;0.085479;0.063116;0.111912;0.098123;0.063116;0.225843;0.111912;0.181188;0.225843;0.067290;0.111912;0.183520;0.225843;0.111912;0.183520;0.067290;0.225843;0.098123;0.063116;0.085479;0.098123;0.225843;0.085479;0.183520;0.098123;0.067290;0.063116;0.063116;0.098123;0.181188;0.085479;0.181188;0.025914;0.181188;0.067290;0.067290;0.225843;0.183520;0.111912;0.025914;0.085479;0.111912;0.063116;0.063116;0.076448
